Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep),LIVING_UNIT1:Zone Air Temperature [C](TimeStep),LIVING_UNIT1:Zone Air Relative Humidity [%](TimeStep),LIVING_UNIT1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),LIVING_UNIT1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),ATTIC_UNIT1:Zone Air Relative Humidity [%](TimeStep),CRAWLSPACE_UNIT1:Zone Air Relative Humidity [%](TimeStep),Whole Building:Facility Total Purchased Electricity Energy [J](TimeStep),Whole Building:Facility Total Surplus Electricity Energy [J](TimeStep),Whole Building:Facility Net Purchased Electricity Energy [J](TimeStep),DAYSOFWEEK:Schedule Value [](TimeStep),Electricity:Facility [J](TimeStep),Cooling:Electricity [J](TimeStep),Heating:Electricity [J](TimeStep),Photovoltaic:ElectricityProduced [J](TimeStep),Cogeneration:ElectricityPurchased [J](TimeStep),Cogeneration:ElectricitySurplusSold [J](TimeStep),dishwasher:InteriorEquipment:Electricity [J](TimeStep) 
 08/01  07:50:00,15.7333333333333,77.8333333333333,132.666666666667,128.333333333333,22.2536849305042,55.1994582673691,15,24.5825004577637,65.0471863740435,66.9741831231123,0,246673.862117126,-246673.862117126,1,47418.6232229961,0,0,306346.338895961,0,246673.862117126,0
 08/01  07:55:00,15.7166666666667,77.9166666666667,136.583333333333,143.166666666667,22.2568385017253,55.1844308985763,15,24.5773334503174,63.8923563429959,66.9697880267184,0,267573.024575485,-267573.024575485,1,47418.6232229961,0,0,328116.299790085,0,267573.024575485,0
 08/01  08:00:00,15.7,78,140.5,158,22.2615565699188,55.1691444763409,15,24.5721664428711,63.2098302560258,66.9671033981142,0,291974.491905829,-291974.491905829,1,47418.6232229961,0,0,353534.494925859,0,291974.491905829,0
 08/01  08:05:00,15.725,77.9166666666667,144.416666666667,172.833333333333,22.2663781190832,55.1484231685268,15,24.5669994354248,61.5621797461988,66.9544198784002,0,341119.097046853,-341119.097046853,1,20864.1942181183,0,0,377065.928401011,0,341119.097046853,0
 08/01  08:10:00,15.75,77.8333333333333,148.333333333333,187.666666666667,22.2680067617671,55.1375891357413,15,24.5747509002686,60.0743321102872,66.936294452388,0,364437.120220894,-364437.120220894,1,20864.1942181183,0,0,401355.535873971,0,364437.120220894,0
 08/01  08:15:00,15.775,77.75,152.25,202.5,22.2733537979138,55.1151568276936,15,24.5825004577637,58.6212209825085,66.9142309243485,942246.45212848,0,942246.45212848,1,1351577.54178652,0,0,426386.551727127,942246.45212848,0,0
 08/01  08:20:00,15.8,77.6666666666667,156.166666666667,217.333333333333,22.2830470347313,55.0791696257168,15,24.5902500152588,57.1374284910957,66.8887169665249,239267.225297075,206595.806954227,32671.4183428476,1,466727.22646942,0,0,452141.466798513,239267.225297075,206595.806954227,0
 08/01  08:25:00,15.825,77.5833333333333,160.083333333333,232.166666666667,22.2959595493572,55.0333832380474,15,24.5979995727539,55.629519797488,66.8601179503201,0,438593.766052182,-438593.766052182,1,20864.1942181183,0,0,478602.04194823,0,438593.766052182,0
 08/01  08:30:00,15.85,77.5,164,247,22.3111428439494,54.9809901965365,15,24.605749130249,54.1060382394032,66.828715456541,0,464655.154856049,-464655.154856049,1,20864.1942181183,0,0,505749.321952258,0,464655.154856049,0
 08/01  08:35:00,15.875,77.4166666666667,166.583333333333,262.25,22.3282258309389,54.9232476337304,15,24.6135005950928,52.5734744428815,66.7945749478438,0,489711.825051975,-489711.825051975,1,20864.1942181183,0,0,531850.020073014,0,489711.825051975,0
 08/01  08:40:00,15.9,77.3333333333333,169.166666666667,277.5,22.3497226139676,54.8517692420845,15,24.6212501525879,51.039856691622,66.7577283820948,0,521420.861348433,-521420.861348433,1,20864.1942181183,0,0,564880.266215157,0,521420.861348433,0
 08/01  08:45:00,15.925,77.25,171.75,292.75,22.3752396023142,54.7679306630337,15,24.628999710083,49.5099859555652,66.7181240578429,0,547953.781117356,-547953.781117356,1,20864.1942181183,0,0,592518.724307786,0,547953.781117356,0
 08/01  08:50:00,15.95,77.1666666666667,174.333333333333,308,22.4017653446971,54.6818111664757,15,24.6367492675781,47.987848687753,66.6755543005387,0,575076.915461665,-575076.915461665,1,20864.1942181183,0,0,620771.989249774,0,575076.915461665,0
 08/01  08:55:00,15.975,77.0833333333333,176.916666666667,323.25,22.4288929147419,54.5947668669376,15,24.6445007324219,46.4816236375915,66.6297870233522,0,602768.476554988,-602768.476554988,1,20864.1942181183,0,0,649617.365388652,0,602768.476554988,0
 08/01  09:00:00,16,77,179.5,338.5,22.4569159076645,54.5058041363388,15,24.652250289917,44.9996322348673,66.5807727590687,0,631006.044175737,-631006.044175737,1,20864.1942181183,0,0,679031.498326932,0,631006.044175737,0
 08/01  09:05:00,16.0916666666667,76.8333333333333,182.083333333333,353.75,22.4783504811714,54.4297745103966,15,24.6599998474121,43.5314932003267,66.5174226028967,0,666405.190388727,-666405.190388727,1,14225.5869668988,0,0,708990.393078777,0,666405.190388727,0
 08/01  09:10:00,16.1833333333333,76.6666666666667,184.666666666667,369,22.4976466981564,54.3564966325097,15,24.6884174346924,42.0797350155273,66.4433251445497,0,695665.068168743,-695665.068168743,1,14225.5869668988,0,0,739469.43243296,0,695665.068168743,0
 08/01  09:15:00,16.275,76.5,187.25,384.25,22.5120889984035,54.3117083468869,15,24.716833114624,41.1444989230442,66.3944312382765,0,725400.072736073,-725400.072736073,1,14225.5869668988,0,0,770443.39552393,0,725400.072736073,0
 08/01  09:20:00,16.3666666666667,76.3333333333333,189.833333333333,399.5,22.5487061432717,54.1948583078679,15,24.7452507019043,39.3582539125696,66.2972919485774,575556.976581312,251861.810192707,323695.166388605,1,1093506.18393362,0,0,801886.476609395,575556.976581312,251861.810192707,0
 08/01  09:25:00,16.4583333333333,76.1666666666667,192.416666666667,414.75,22.5893257930344,54.0715761196301,15,24.773666381836,37.8808420306696,66.2215216764206,287934.725026367,386630.504524779,-98695.7794984122,1,701725.632389385,0,0,833772.304049789,287934.725026367,386630.504524779,0
 08/01  09:30:00,16.55,76,195,430,22.6329848002483,53.9448529921897,15,24.8020839691162,36.4887078725538,66.1573624690868,0,817205.414135998,-817205.414135998,1,14225.5869668988,0,0,866073.959482184,0,817205.414135998,0
 08/01  09:35:00,16.6416666666667,75.8333333333333,195.333333333333,444.416666666667,22.6783680413758,53.8187833128999,15,24.8304996490479,35.1252775441531,66.0987662466736,0,844038.665095737,-844038.665095737,1,14225.5869668988,0,0,894025.262565246,0,844038.665095737,0
 08/01  09:40:00,16.7333333333333,75.6666666666667,195.666666666667,458.833333333333,22.7247709944268,53.6954240770048,15,24.8589172363281,33.7963737093932,66.0437630317054,0,871176.37675223,-871176.37675223,1,14225.5869668988,0,0,922293.712207426,0,871176.37675223,0
 08/01  09:45:00,16.825,75.5,196,473.25,22.7732226740421,53.5711827721825,15,24.8873329162597,32.5063253725314,65.9907748627186,0,902598.894729972,-902598.894729972,1,14225.5869668988,0,0,955025.501767574,0,902598.894729972,0
 08/01  09:50:00,16.9166666666667,75.3333333333333,196.333333333333,487.666666666667,22.8235415321173,53.4464400386616,15,24.91575050354,31.2575755965001,65.938265460301,0,930342.927777449,-930342.927777449,1,14225.5869668988,0,0,983925.53619203,0,930342.927777449,0
 08/01  09:55:00,17.0083333333333,75.1666666666667,196.666666666667,502.083333333333,22.8744420111071,53.3251534776421,15,24.9441661834716,30.050199881345,65.884110304807,0,958309.801139469,-958309.801139469,1,14225.5869668988,0,0,1013057.69594413,0,958309.801139469,0
 08/01  10:00:00,17.1,75,197,516.5,22.9258801368095,53.207235986164,15,24.9725837707519,28.8850133121209,65.8236002748738,0,986472.823905285,-986472.823905285,1,14225.5869668988,0,0,1042394.17799186,0,986472.823905285,0
 08/01  10:05:00,17.3166666666667,74.1666666666667,197.333333333333,530.916666666667,22.9814080296517,53.0816941960235,15,25.0009994506836,27.7472937488063,65.7377349760091,0,1014804.94916983,-1014804.94916983,1,14225.5869668988,0,0,1071906.80847575,0,1014804.94916983,0
 08/01  10:10:00,17.5333333333333,73.3333333333333,197.666666666667,545.333333333333,23.0428450932677,52.9416997113458,15,27.6192512512207,26.6326397677155,65.6244938624758,0,1043278.79322618,-1043278.79322618,1,14225.5869668988,0,0,1101567.06270113,0,1043278.79322618,0
 08/01  10:15:00,17.75,72.5,198,559.75,23.1079466685442,52.7929242779851,15,27.6864185333252,25.5432727985554,65.4982139606252,0,1071866.6550917,-1071866.6550917,1,14225.5869668988,0,0,1131346.08547771,0,1071866.6550917,0
 08/01  10:20:00,17.9666666666667,71.6666666666667,198.333333333333,574.166666666667,23.1754412345588,52.6392078474423,15,27.7535839080811,24.4772947085283,65.3651033815786,0,1100540.53633564,-1100540.53633564,1,14225.5869668988,0,0,1161214.71177348,0,1100540.53633564,0
 08/01  10:25:00,18.1833333333333,70.8333333333333,198.666666666667,588.583333333333,23.2447943040954,52.4820126878688,15,27.8207511901856,23.4361250982599,65.2277828940887,0,1129272.16118587,-1129272.16118587,1,14225.5869668988,0,0,1191143.48765913,0,1129272.16118587,0
 08/01  10:30:00,18.4,70,199,603,23.3157585983628,52.3218723309722,15,27.8879184722901,22.4219424930754,65.0870862832658,65656.575853623,772021.997934692,-706365.422081069,1,465893.161787868,0,0,1221102.69153014,65656.575853623,772021.997934692,0
 08/01  10:35:00,18.6166666666667,69.1666666666667,198.75,615.583333333333,23.3880675622289,52.1593838472708,15,27.9550838470459,21.4375339922427,64.9426185722409,311139.458995347,196834.729029842,114304.729965505,1,1311821.12843938,0,0,1247412.91507696,311139.458995347,196834.729029842,0
 08/01  10:40:00,18.8333333333333,68.3333333333333,198.5,628.166666666667,23.4614070975414,51.9952973498346,15,28.0222511291503,20.4868993701902,64.7937238146859,0,1208473.8886667,-1208473.8886667,1,14225.5869668988,0,0,1273645.28711834,0,1208473.8886667,0
 08/01  10:45:00,19.05,67.5,198.25,640.75,23.4958583415286,51.9144442869625,15,28.0894184112549,19.8116863849302,64.7050054355819,0,1233556.49963628,-1233556.49963628,1,14225.5869668988,0,0,1299773.00687831,0,1233556.49963628,0
 08/01  10:50:00,19.2666666666667,66.6666666666667,198,653.333333333333,23.5795306876809,51.7213016441001,15,28.1565837860107,18.7310369861395,64.5239025677172,0,1258512.78389345,-1258512.78389345,1,14225.5869668988,0,0,1325769.13631286,0,1258512.78389345,0
 08/01  10:55:00,19.4833333333333,65.8333333333333,197.75,665.916666666667,23.6611267298023,51.5355817124867,15,28.2237510681152,17.8689032185065,64.3728175049792,0,1283316.76885686,-1283316.76885686,1,14225.5869668988,0,0,1351606.62064975,0,1283316.76885686,0
 08/01  11:00:00,19.7,65,197.5,678.5,23.7406006939845,51.357277120976,15,28.2909183502197,17.0740196861933,64.245496475408,0,1307942.39006243,-1307942.39006243,1,14225.5869668988,0,0,1377258.30940555,0,1307942.39006243,0
 08/01  11:05:00,19.875,64.25,197.25,691.083333333333,23.8099427781165,51.1969022689622,15,28.3580837249756,16.3235669738998,64.1288322076772,0,1332363.51188503,-1332363.51188503,1,14225.5869668988,0,0,1402696.97797076,0,1332363.51188503,0
 08/01  11:10:00,20.05,63.5,197,703.666666666667,23.8352799114771,51.1303298108134,15,25.861249923706,15.81875043418,64.0586650751026,0,1356553.94890817,-1356553.94890817,1,14225.5869668988,0,0,1427895.34986987,0,1356553.94890817,0
 08/01  11:15:00,20.225,62.75,196.75,716.25,23.873397084428,51.0310252642592,15,25.9155006408691,15.2036229283326,63.9594864498419,0,1380487.4880562,-1380487.4880562,1,14225.5869668988,0,0,1452826.11981572,0,1380487.4880562,0
 08/01  11:20:00,20.4,62,196.5,728.833333333333,23.9524419943055,50.8252902009147,15,25.9697494506836,14.3809595567293,63.7912921796036,0,1404137.91160602,-1404137.91160602,1,14225.5869668988,0,0,1477461.97768013,0,1404137.91160602,0
 08/01  11:25:00,20.575,61.25,196.25,741.416666666667,24.0278851870142,50.629178677982,15,26.0240001678467,13.7946669960692,63.658326009738,0,1421339.95236379,-1421339.95236379,1,14225.5869668988,0,0,1495380.77013614,0,1421339.95236379,0
 08/01  11:30:00,20.75,60.5,196,754,24.0580459495789,50.5481318529851,15,26.0782508850098,13.4200236830371,63.580531056172,0,1444303.09313065,-1444303.09313065,1,14225.5869668988,0,0,1519300.70843495,0,1444303.09313065,0
 08/01  11:35:00,20.925,59.75,195.333333333333,762.916666666667,24.1400194254415,50.3294916237595,15,26.1324996948242,12.7993738211087,63.4183030573182,0,1460727.03504561,-1460727.03504561,1,14225.5869668988,0,0,1536408.98126303,0,1460727.03504561,0
 08/01  11:40:00,21.1,59,194.666666666667,771.833333333333,24.218780781288,50.119024012927,15,26.1867504119873,12.3397341457973,63.2817394986888,0,1476735.15037686,-1476735.15037686,1,14225.5869668988,0,0,1553084.10139975,0,1476735.15037686,0
 08/01  11:45:00,21.275,58.25,194,780.75,24.2945535259683,49.9159594968777,15,26.2409992218017,11.926116389197,63.15500122169,0,1492309.05419549,-1492309.05419549,1,14225.5869668988,0,0,1569306.91787749,0,1492309.05419549,0
 08/01  11:50:00,21.45,57.5,193.333333333333,789.666666666667,24.368865038294,49.7155018843037,15,26.2952499389648,11.5428505089698,63.0265020292385,0,1507430.51505435,-1507430.51505435,1,14225.5869668988,0,0,1585058.43960546,0,1507430.51505435,0
 08/01  11:55:00,21.625,56.75,192.666666666667,798.583333333333,24.4427067726592,49.5145378760165,15,26.3495006561279,11.1891798356056,62.8937460104635,42639.5102738046,812263.037413721,-769623.527139917,1,766683.529005568,0,0,1600319.85015155,42639.5102738046,812263.037413721,0
 08/01  12:00:00,21.8,56,192,807.5,24.468635615498,49.4406893457726,15,26.4037494659424,10.9788041831273,62.8125139750068,56877.9827413985,613928.666907576,-557050.684166178,1,993418.937317924,0,0,1615072.52237927,56877.9827413985,613928.666907576,0
 08/01  12:05:00,21.9916666666667,55.3333333333333,191.333333333333,816.416666666667,24.5087684136309,49.3177813810973,15,26.4580001831055,10.691567577562,62.6899755870741,0,1549900.52468755,-1549900.52468755,1,14225.5869668988,0,0,1629298.03297339,0,1549900.52468755,0
 08/01  12:10:00,22.1833333333333,54.6666666666667,190.666666666667,825.333333333333,24.5963913639429,49.0518949486611,15,31.2943344116211,10.2991119995494,62.4787205717999,0,1563033.46285018,-1563033.46285018,1,14225.5869668988,0,0,1642978.17689279,0,1563033.46285018,0
 08/01  12:15:00,22.375,54,190,834.25,24.6840722895797,48.7874474300257,15,31.3537521362305,10.0231738286256,62.3127900401622,0,1575625.59554895,-1575625.59554895,1,14225.5869668988,0,0,1656094.98178734,0,1575625.59554895,0
 08/01  12:20:00,22.5666666666667,53.3333333333333,189.333333333333,843.166666666667,24.7152897093126,48.6943793498139,15,31.4131679534912,9.86257548692762,62.2338995099547,0,1587659.90654135,-1587659.90654135,1,14225.5869668988,0,0,1668630.72240443,0,1587659.90654135,0
 08/01  12:25:00,22.7583333333333,52.6666666666667,188.666666666667,852.083333333333,24.8204727098451,48.3809627292606,15,31.4725856781006,9.53400435387828,62.0277288189661,0,1599119.63062739,-1599119.63062739,1,14225.5869668988,0,0,1680567.93499406,0,1599119.63062739,0
 08/01  12:30:00,22.95,52,188,861,24.9263110065614,48.067346419829,15,31.5320014953613,9.29491369127573,61.8545109338439,0,1609988.26746488,-1609988.26746488,1,14225.5869668988,0,0,1691889.43169977,0,1609988.26746488,0
 08/01  12:35:00,23.1416666666667,51.3333333333333,187.25,865.583333333333,25.0315711538188,47.7570043760743,15,31.5914173126221,9.07565041135094,61.6941907033573,0,1613523.23167869,-1613523.23167869,1,14225.5869668988,0,0,1695571.68608915,0,1613523.23167869,0
 08/01  12:40:00,23.3333333333333,50.6666666666667,186.5,870.166666666667,25.1377086446104,47.4456142418069,15,31.6508350372314,8.86310084366733,61.5294807233549,0,1616462.81072176,-1616462.81072176,1,14225.5869668988,0,0,1698633.74759236,0,1616462.81072176,0
 08/01  12:45:00,23.525,50,185.75,874.75,25.2457967900928,47.1300425346702,15,31.7102508544922,8.66443274410927,61.3581717757215,0,1618799.71283728,-1618799.71283728,1,14225.5869668988,0,0,1701068.02062935,0,1618799.71283728,0
 08/01  12:50:00,23.7166666666667,49.3333333333333,185,879.333333333333,25.3564770810842,46.8084588280676,15,31.7696685791016,8.47842937529914,61.1792107690119,0,1620526.93353275,-1620526.93353275,1,14225.5869668988,0,0,1702867.20885381,0,1620526.93353275,0
 08/01  12:55:00,23.9083333333333,48.6666666666667,184.25,883.916666666667,25.470039223446,46.480064221442,15,31.8290843963623,8.30374419401116,60.9913168537042,0,1621637.76210239,-1621637.76210239,1,14225.5869668988,0,0,1704024.32194718,0,1621637.76210239,0
 08/01  13:00:00,24.1,48,183.5,888.5,25.5865659911444,46.1446624650108,15,31.8885021209717,8.13944355013825,60.7936422103663,0,1622125.78788657,-1622125.78788657,1,14225.5869668988,0,0,1704532.68213903,0,1622125.78788657,0
 08/01  13:05:00,24.3166666666667,47.5,182.75,893.083333333333,25.7033867250581,45.8063868121554,15,31.9479179382324,7.98621897565013,60.5923305157907,0,1621984.90625006,-1621984.90625006,1,14225.5869668988,0,0,1704385.93043433,0,1621984.90625006,0
 08/01  13:10:00,24.5333333333333,47,182,897.666666666667,25.8211850222167,45.4670941980226,15,32.6787376403809,7.84634425523045,60.3970299341063,0,1621209.32427333,-1621209.32427333,1,14225.5869668988,0,0,1703578.0325419,0,1621209.32427333,0
 08/01  13:15:00,24.75,46.5,181.25,902.25,25.942688550297,45.1239205161803,15,32.7459030151367,7.71951422227738,60.2082934402416,0,1619793.56616246,-1619793.56616246,1,14225.5869668988,0,0,1702103.28450975,0,1619793.56616246,0
 08/01  13:20:00,24.9666666666667,46,180.5,906.833333333333,26.0677768424672,44.7774343414731,15,32.8130722045898,7.60432539031357,60.0253122315302,0,1617732.47839037,-1617732.47839037,1,14225.5869668988,0,0,1699956.31808049,0,1617732.47839037,0
 08/01  13:25:00,25.1833333333333,45.5,179.75,911.416666666667,26.1960245053821,44.4285315272627,15,32.8802375793457,7.49944813021971,59.8473445731017,0,1615021.23458655,-1615021.23458655,1,14225.5869668988,0,0,1697132.10578484,0,1615021.23458655,0
 08/01  13:30:00,25.4,45,179,916,26.3272115919708,44.0776265726994,15,32.9474029541016,7.40292971617426,59.6733154943593,0,1611655.3401938,-1611655.3401938,1,14225.5869668988,0,0,1693625.96579239,0,1611655.3401938,0
 08/01  13:35:00,25.6166666666667,44.5,178,916.333333333333,26.4614123652258,43.7245857458958,15,33.0145721435547,7.31400523683758,59.501702281939,0,1601113.80481299,-1601113.80481299,1,14225.5869668988,0,0,1682645.19977071,0,1601113.80481299,0
 08/01  13:40:00,25.8333333333333,44,177,916.666666666667,26.597545585649,43.3719788514318,15,33.0817375183105,7.2355625791055,59.3351560452665,0,192807.697118321,-192807.697118321,1,1411418.83172318,0,0,1671069.30087657,0,192807.697118321,0
 08/01  13:45:00,26.05,43.5,176,917,26.7352422299585,43.0205881097956,15,33.1489028930664,7.16699877400952,59.172128143901,0,1266332.18058101,-1266332.18058101,1,326214.371705636,0,0,1658902.65863193,0,1266332.18058101,0
 08/01  13:50:00,26.2666666666667,43,175,917.333333333333,26.8746803064546,42.669807201429,15,33.2160720825195,7.10719186525447,59.0108160101848,0,1566078.34627011,-1566078.34627011,1,14225.5869668988,0,0,1646149.93045522,0,1566078.34627011,0
 08/01  13:55:00,26.4833333333333,42.5,174,917.666666666667,27.0155430972202,42.3202769226804,15,33.2832374572754,7.0555609678227,58.8503878101324,0,1553277.81080104,-1553277.81080104,1,14225.5869668988,0,0,1632816.0393416,0,1553277.81080104,0
 08/01  14:00:00,26.7,42,173,918,27.1575555961903,41.9725242313141,15,33.3504028320313,7.01136204380196,58.6906813793529,0,1539924.33761734,-1539924.33761734,1,14225.5869668988,0,0,1618906.17144192,0,1539924.33761734,0
 08/01  14:05:00,26.8666666666667,41.75,172,918.333333333333,27.3009643601005,41.6286367095476,15,33.4175720214844,6.97716847605266,58.5410603834318,0,1526023.15563847,-1526023.15563847,1,14225.5869668988,0,0,1604425.77354726,0,1526023.15563847,0
 08/01  14:10:00,27.0333333333333,41.5,171,918.666666666667,27.4448866430011,41.2915148305146,15,28.0286674499512,6.95339543002815,58.40629567118,0,1511579.74149862,-1511579.74149862,1,14225.5869668988,0,0,1589380.55048492,0,1511579.74149862,0
 08/01  14:15:00,27.2,41.25,170,919,27.5888969744396,40.9612808453515,15,28.0803337097168,6.93901529485699,58.2845521113397,0,1496599.81696692,-1496599.81696692,1,14225.5869668988,0,0,1573776.46243106,0,1496599.81696692,0
 08/01  14:20:00,27.3666666666667,41,169,919.333333333333,27.7330122162432,40.6372451476443,15,28.1319999694824,6.93324824049181,58.1738498940512,0,1481089.34629323,-1481089.34629323,1,14225.5869668988,0,0,1557619.72214596,0,1481089.34629323,0
 08/01  14:25:00,27.5333333333333,40.75,168,919.666666666667,27.8774198121097,40.3186127417095,15,28.183666229248,6.93538743267565,58.0734397771605,0,1465054.53348543,-1465054.53348543,1,14225.5869668988,0,0,1540916.79213785,0,1465054.53348543,0
 08/01  14:30:00,27.7,40.5,167,920,28.02229006914,40.004783263783,15,28.2353324890137,6.94471633260748,57.9825818009712,0,1448501.81952602,-1448501.81952602,1,14225.5869668988,0,0,1523674.38176345,0,1448501.81952602,0
 08/01  14:35:00,27.8666666666667,40.25,165.916666666667,915,28.1671598859627,39.6966727958472,15,28.2870006561279,6.96097100352463,57.9005404408165,0,1424506.46042674,-1424506.46042674,1,14225.5869668988,0,0,1498679.21603504,0,1424506.46042674,0
 08/01  14:40:00,28.0333333333333,40,164.833333333333,910,28.3116926713962,39.3948734555945,15,28.3386669158936,6.98525231589271,57.8265094893537,0,1400193.21529348,-1400193.21529348,1,14225.5869668988,0,0,1473352.91902123,0,1400193.21529348,0
 08/01  14:45:00,28.2,39.75,163.75,905,28.3899965749382,39.247428766748,15,28.3903331756592,7.01760436356373,57.7598604586757,0,1350609.20426753,-1350609.20426753,1,39193.8629099446,21062.842544049,0,1447711.52830987,0,1350609.20426753,0
 08/01  14:50:00,28.3666666666667,39.5,162.666666666667,900,28.4417791559686,39.1627119880805,15,28.4419994354248,7.05844157130172,57.7000950839742,0,1326213.97238258,-1326213.97238258,1,38686.308926769,20642.145426704,0,1421771.12636391,0,1326213.97238258,0
 08/01  14:55:00,28.5333333333333,39.25,161.583333333333,895,28.4934224217902,39.0808048125426,15,28.4936676025391,7.10772421795046,57.6466966535115,0,1298306.18533727,-1298306.18533727,1,41419.7322184417,22956.914355635,0,1395547.8307872,0,1298306.18533727,0
 08/01  15:00:00,28.7,39,160.5,890,28.545034853071,39.0014498215015,15,28.5453338623047,7.16514226971812,57.5992244446092,0,1266495.25304403,-1266495.25304403,1,47800.2203303578,28353.1827107709,0,1369057.78476499,0,1266495.25304403,0
 08/01  15:05:00,28.9083333333333,38.5,159.416666666667,885,28.5966439638576,38.9280490659839,15,28.5970001220703,7.22721364302579,57.5392433364112,0,1223773.75526453,-1223773.75526453,1,64850.7065455416,33956.9815514697,0,1342317.14771882,0,1223773.75526453,0
 08/01  15:10:00,29.1166666666667,38,158.333333333333,880,28.7676782903702,38.590496275256,15,33.1905097961426,7.29273210298892,57.4605622440923,0,1238070.71869903,-1238070.71869903,1,24657.684075958,0,0,1315342.08622394,0,1238070.71869903,0
 08/01  15:15:00,29.325,37.5,157.25,875,28.9981989915683,38.1253367075605,15,33.2550926208496,7.36207596778255,57.3644405718349,0,1211965.13056222,-1211965.13056222,1,24657.684075958,0,0,1288148.7652481,0,1211965.13056222,0
 08/01  15:20:00,29.5333333333333,37,156.166666666667,870,29.2291797270485,37.6644253424709,15,33.3196754455566,7.43578125627404,57.2532043900086,0,1185665.52211631,-1185665.52211631,1,24657.684075958,0,0,1260753.33978361,0,1185665.52211631,0
 08/01  15:25:00,29.7416666666667,36.5,155.083333333333,865,29.4390487011903,37.2535220582785,15,33.3842582702637,7.51402661148509,57.1279836244534,0,1159187.38500691,-1159187.38500691,1,24657.684075958,0,0,1233171.94696132,0,1159187.38500691,0
 08/01  15:30:00,29.95,36,154,860,29.6280440466507,36.8902215338651,15,33.4488410949707,7.59675396322313,56.9891045008092,0,1132546.18672942,-1132546.18672942,1,24657.684075958,0,0,1205420.6987556,0,1132546.18672942,0
 08/01  15:35:00,30.1583333333333,35.5,152.5,850.25,29.8023369147325,36.5599175169138,15,33.5134239196777,7.68396496589133,56.8366833792212,0,1101725.13056644,-1101725.13056644,1,24657.684075958,0,0,1173315.43191916,0,1101725.13056644,0
